fidelity_v2,source_id
1.0,2105280375936731264
1.0,2105281024474098176
1.0,2105280204138040064
1.0,2105281677308258176
1.0,2105277592798065920
1.0,2105283777550766720
1.0,2105283674471548416
1.0,2105271889081487872
1.0,2105272610635990400
1.0,2105272335757921920
1.0,2105269415180162816
1.0,2105269793137305728
1.0,2105362908027258496
1.0,2105268654966328704
1.0,2105315388509096576
1.0,2105316659819441792
1.0,2105316969057105664
1.0,2105318480885486464
1.0,2105307382690009472
1.0,2105307893787024640
1.0,2105305046227960320
1.0,2105304736990312448
1.0,2105139775887227264
1.0,2105139634148263552
1.0,2105139088692470016
1.0,2105139088692472320
1.0,2105143654239668608
1.0,2106595288764393088
1.0,2106594326691067648
1.0,2106594601568979968
1.0,2105843257171142016
1.0,2105844562841229056
1.0,2105844562841228032
1.0,2105841573543998336
1.0,2105840611471114112
1.0,2105835045193534208
1.0,2105834392358499712
1.0,2105834770315627136
1.0,2105835663669856384
1.0,2105835698028608000
1.0,2105832468213389952
1.0,2105832605652349440
1.0,2105926579536114688
1.0,2105832640012154624
1.0,2105926235938749184
1.0,2105698877550524672
1.0,2105699770903986688
1.0,2105694410784851072
1.0,2105693173834208512
1.0,2105691524566612352
1.0,2105691421487403008
1.0,2105691971243235456
1.0,2105691765084797312
1.0,2105691932584067968
1.0,2106066973426748544
1.0,2106019247750146816
1.0,2106019797505974400
1.0,2106019866225463168
1.0,2106020553420263168
1.0,2106022202687582208
1.0,2106010829614198656
1.0,2106012341442690688
1.0,2106010039340217984
1.0,2106011585528450944
1.0,2106008596232623744
1.0,2106032235732553856
1.0,2106031033140582400
1.0,2103026170942490624
1.0,2103025857406372864
1.0,2103031943378583936
1.0,2103031634140933120
1.0,2103032080817553792
1.0,2103020329787032576
1.0,2103020467225997952
1.0,2103021772896084864
1.0,2103064791287455232
1.0,2102890965373065344
1.0,2102879454860740992
1.0,2102879313119418880
1.0,2102879214342562560
1.0,2102879248702303488
1.0,2102880069033662592
1.0,2102880451293188224
1.0,2102876942301180672
1.0,2102876843520380928
1.0,2102876770500023680
1.0,2102876912239874176
1.0,2126895675028116608
1.0,2102876156325678336
1.0,2126848430387870976
1.0,2126847811912597120
1.0,2126849529899577344
1.0,2126846128285480064
1.0,2126846574962130688
1.0,2126846574962134144
1.0,2126839703014508928
1.0,2126839599935288448
1.0,2126839874813235328
1.0,2126839771734016640
1.0,2126839148959835136
1.0,2126840699448061824
1.0,2126841214844668672
1.0,2126840390209349120
1.0,2126838908441667968
1.0,2126835884784692992
1.0,2126838088106937344
1.0,2126836851157355776
1.0,2126836851156354432
1.0,2126836885516105600
1.0,2126860937333003776
1.0,2126860559375879680
1.0,2126860318857702016
1.0,2126860112700786432
1.0,2126860799894067840
1.0,2126109932230756992
1.0,2126109833453897344
1.0,2126110555008419072
1.0,2126107600070947200
1.0,2126100178367255168
1.0,2126100315806225664
1.0,2126101724555504768
1.0,2126100212727007360
1.0,2126098632179076224
1.0,2126191918867073664
1.0,2126191918867072896
1.0,2126192125025512832
1.0,2126097773185667584
1.0,2126144846025525760
1.0,2126146701451467264
1.0,2126142509563386624
1.0,2126143128038719360
1.0,2126147800963175680
1.0,2126135878133942912
1.0,2126148316359270784
1.0,2126136462249528320
1.0,2126135775054752384
1.0,2126136840206699904
1.0,2126133747831309312
1.0,2126134331945825920
1.0,2126133060635237376
1.0,2126157662208201344
1.0,2126156940653705984
1.0,2126156871934233344
1.0,2125968649288887040
1.0,2125969027246027648
1.0,2125970676513503872
1.0,2125968958526552192
1.0,2125966583404397696
1.0,2125970195477249664
1.0,2125967068741059200
1.0,2125972909896618240
1.0,2125961914780456448
1.0,2078248470255276032
1.0,2078248229737090304
1.0,2078248470255277824
1.0,2078248057938408192
1.0,2078341688223817600
1.0,2078341516425136896
1.0,2078341443402892032
1.0,2078294099986174336
1.0,2078293756388805504
1.0,2078295813672991232
1.0,2078292416359108224
1.0,2078291832243170048
1.0,2078292382001272704
1.0,2078291969682139136
1.0,2078291969682144384
1.0,2078292102821756544
1.0,2078285540111721216
1.0,2078286437764379648
1.0,2078286575203339008
1.0,2078282894411367936
1.0,2078306847448990336
1.0,2078282383315257472
1.0,2078305782297110144
1.0,2078305782297112832
1.0,2078306297693197440
1.0,2078118040689443712
1.0,2078117868890756992
1.0,2078117594012882944
1.0,2078117490933661568
1.0,2078119586877777408
1.0,2078119342058991488
1.0,2078115876026302592
1.0,2078116253983199872
1.0,2078121098706361600
1.0,2078109725632990208
1.0,2078111409260210176
1.0,2078110515907077376
1.0,2078106976854003712
1.0,2078107114292977664
1.0,2078107526609850752
1.0,2079608875375571968
1.0,2078106839415076096
1.0,2079608634857422208
1.0,2079608016382153472
1.0,2079607604065283456
1.0,2079561149699055616
1.0,2079561080979591040
1.0,2079560973597597824
1.0,2079560771741939456
1.0,2079560153266679552
1.0,2079551666410984320
1.0,2079552078727856128
1.0,2079552869001863680
1.0,2079552834642691072
1.0,2079552594123957632
1.0,2079553350038226304
1.0,2079552697203196800
1.0,2079572832009929600
1.0,2079573003808638208
1.0,2078821796852151808
1.0,2079573038168383360
1.0,2078822243528756224
1.0,2078822209169023488
1.0,2078822209169027712
1.0,2078821208435689216
1.0,2078821247096371072
1.0,2078820972218466176
1.0,2078822445385782784
1.0,2078819662246974464
1.0,2078819666548438144
1.0,2078819563469215872
1.0,2078820113225061632
1.0,2078825782581919616
1.0,2078819013713445248
1.0,2078824923588457856
1.0,2078824889228747648
1.0,2078814753105996416
1.0,2078813924169361792
1.0,2078814065912144128
1.0,2078813894112570880
1.0,2078810526857940992
1.0,2078904294582900352
1.0,2078904122784206976
1.0,2078903950985517312
1.0,2078903950985517696
1.0,2078856946861813248
1.0,2078858733568278528
1.0,2078854915336406144
1.0,2078854301162192384
1.0,2078860966951456000
1.0,2078854026284289920
1.0,2078860382835964032
1.0,2078860588994419328
1.0,2078848253848315008
1.0,2078848700524960000
1.0,2078849937475580544
1.0,2078850074914551936
1.0,2078847493632851968
1.0,2078847601013348352
1.0,2078849349059033984
1.0,2078845848666744192
1.0,2078845951745979904
1.0,2078846467142088064
1.0,2078846329703148160
1.0,2079045096488142336
1.0,2078998543345122176
1.0,2078998921302541568
1.0,2078996030781752192
1.0,2079001670081389696
1.0,2079000570569768960
1.0,2078988647740611328
1.0,2078989060057495424
1.0,2078990674965400320
1.0,2078990090849713536
1.0,2078989781612069504
1.0,2078987273351219584
1.0,2078985963377338240
1.0,2079009882059380864
1.0,2076007420741352832
1.0,2076006394254700288
1.0,2076008284040357632
1.0,2076005294743117824
1.0,2076010551782904064
1.0,2075997628209905152
1.0,2075997495082368384
1.0,2075996636088973184
1.0,2075995845814974208
1.0,2076090438171601280
1.0,2075996292491593600
1.0,2076042540694904320
1.0,2076041539956315776
1.0,2076039860635373312
1.0,2076039413958850176
1.0,2076034049533738624
1.0,2076035222070981632
1.0,2076034912833398400
1.0,2076034672315241600
1.0,2076055322518260352
1.0,2076055047640367872
1.0,2117152558894586112
1.0,2116964164450070656
1.0,2116967806582361728
1.0,2116967050668118656
1.0,2116966741430479104
1.0,2116955196558397440
1.0,2117327106366359424
1.0,2117325903775527680
1.0,2117327415604024448
1.0,2117286768033582720
1.0,2117286046479084800
1.0,2117283190322081536
1.0,2117272302583811072
1.0,2117272233864337408
1.0,2117271130053917568
1.0,2117291681476291200
1.0,2117291715836033920
1.0,2117291784555518080
1.0,2105286079653275008
1.0,2105367198696182272
1.0,2105367477872460544
1.0,2105365003971920768
1.0,2105317243935012096
1.0,2105323394328194048
1.0,2105320061433571712
1.0,2105320439390706560
1.0,2105320817347854976
1.0,2105308344762693504
1.0,2105328788807028992
1.0,2105328823166768512
1.0,2105330674293559808
1.0,2105329132404419072
1.0,2105148331462241408
1.0,2105142043630117888
1.0,2106598484220069504
1.0,2106595494922827648
1.0,2106596628794184960
1.0,2106594704648198144
1.0,2106596216476689152
1.0,2106596250836429952
1.0,2105845902871034112
1.0,2105844803359406976
1.0,2105850781953897728
1.0,2105847689577439616
1.0,2105848204973534592
1.0,2105847174181384320
1.0,2105848445491715328
1.0,2105837209857285376
1.0,2105930084229096704
1.0,2105929843710929664
1.0,2105929843710929792
1.0,2105926304658225152
1.0,2105881362120484352
1.0,2105886962757852800
1.0,2105886481721534720
1.0,2105695991332592384
1.0,2106068519615673984
1.0,2106027734605587584
1.0,2106026669453709568
1.0,2106024401711024640
1.0,2106013230498399104
1.0,2106032441889651840
1.0,2106032957285731072
1.0,2106032510609130880
1.0,2106033266523383424
1.0,2106033781919463040
1.0,2103031084385231872
1.0,2103035929108347392
1.0,2103033627005881728
1.0,2103032561853896576
1.0,2103034004962924416
1.0,2103034451639556736
1.0,2103022253932436480
1.0,2103116193455988992
1.0,2103021360579245312
1.0,2103115506261229056
1.0,2103112826201667712
1.0,2103112723122443008
1.0,2103112757482188672
1.0,2103114063152262272
1.0,2102890724854868224
1.0,2102895294700089728
1.0,2102892683359987712
1.0,2102892511561299584
1.0,2102894092109286912
1.0,2102881550804813568
1.0,2126900794629685376
1.0,2126900210514148992
1.0,2126900274934379264
1.0,2126900279233648384
1.0,2126857089042070400
1.0,2126851007368367232
1.0,2126850904289151104
1.0,2126856367489267456
1.0,2126852725355325440
1.0,2126853068952752896
1.0,2126854683860483712
1.0,2126852106880104576
1.0,2126865713336598016
1.0,2126864991782101760
1.0,2126864957422374528
1.0,2126865335379499008
1.0,2126864923062622720
1.0,2126864613824978176
1.0,2126862036844623872
1.0,2126111688879773824
1.0,2126111723239518592
1.0,2126862861478414464
1.0,2126112066836939648
1.0,2126116945919799552
1.0,2126117461315890688
1.0,2126117426956170624
1.0,2126114540738163072
1.0,2126114197140765184
1.0,2126115743329021952
1.0,2126115777688764800
1.0,2126102858427154688
1.0,2126102789707701888
1.0,2126197382066785920
1.0,2126196385633538560
1.0,2126196282554315904
1.0,2126196419993289600
1.0,2126193293256628352
1.0,2126194976883834880
1.0,2126147006388578304
1.0,2126147491725470592
1.0,2126147212547008256
1.0,2126152847544948992
1.0,2126152233369401344
1.0,2126149725108539648
1.0,2126150481022832256
1.0,2126150549742321280
1.0,2126150549742322944
1.0,2126138455116120832
1.0,2126161957175483392
1.0,2126161235620983296
1.0,2126158452482199168
1.0,2125971501147572992
1.0,2125976586388937600
1.0,2125976380230168448
1.0,2125976517669388928
1.0,2125976208431489664
1.0,2125976139712024576
1.0,2125973253494028800
1.0,2125975143279715072
1.0,2125974730962887168
1.0,2125962670694738816
1.0,2125962430176562176
1.0,2125962430176561664
1.0,2126337123122192640
1.0,2126334443062660864
1.0,2126335714373002240
1.0,2126335680013277568
1.0,2078252593423871744
1.0,2078346636026096768
1.0,2078251734430409856
1.0,2078342650296504704
1.0,2078341855719826304
1.0,2078343131332862208
1.0,2078296161570520192
1.0,2078296745686126208
1.0,2078295577455011200
1.0,2078301762207968640
1.0,2078302105805366912
1.0,2078301899646938240
1.0,2078301418610593664
1.0,2078298738551040384
1.0,2078298669831563136
1.0,2078299288306890240
1.0,2078299666264978176
1.0,2078288018312739072
1.0,2078286815721502464
1.0,2078310661379969920
1.0,2078307191046801920
1.0,2078308526777088128
1.0,2078120720749134848
1.0,2078125634191769856
1.0,2078125874709967616
1.0,2078122954132226560
1.0,2078122610534850560
1.0,2078123469528375936
1.0,2078123194650472960
1.0,2078123297729712768
1.0,2078123744406340992
1.0,2078111924656343424
1.0,2079612208270195072
1.0,2079612380068900224
1.0,2079608978454794368
1.0,2079609218973005824
1.0,2079608428699042688
1.0,2079609803088638720
1.0,2079564310794720256
1.0,2079565788264019200
1.0,2079565925702991872
1.0,2079554037232971392
1.0,2079578157769933440
1.0,2079554243391419264
1.0,2079554243391415936
1.0,2079553453117447552
1.0,2079553586253024896
1.0,2079576783379820928
1.0,2079576714660342528
1.0,2079576852099307776
1.0,2079573897161811200
1.0,2079573587924173312
1.0,2079574103320262528
1.0,2079573209967059712
1.0,2079575615148761344
1.0,2079574893594259968
1.0,2079573308743881216
1.0,2079574756155313536
1.0,2078823892796222464
1.0,2078824614350772480
1.0,2078824305113124224
1.0,2078823514839154432
1.0,2078829115476703744
1.0,2078823171241778048
1.0,2078826263618271872
1.0,2078826710294895872
1.0,2078826538496218496
1.0,2078826332337773056
1.0,2078827328770240768
1.0,2078827019532610816
1.0,2078827427547712384
1.0,2078815199782617728
1.0,2078814954961601792
1.0,2078815543380026240
1.0,2078909448543701248
1.0,2078814718746309632
1.0,2078908795708721536
1.0,2078905428454346368
1.0,2078908933147692800
1.0,2078905840771225344
1.0,2078905084856969984
1.0,2078906321807619072
0.9916992,2078906081289435264
1.0,2078859042805930624
1.0,2078865674235865728
1.0,2078858664848914048
1.0,2078858596129441536
1.0,2078864746522675072
1.0,2078864295544170624
1.0,2078864883961673216
1.0,2078861409327408000
1.0,2078861344908580096
1.0,2078861379268580864
1.0,2078861585426798464
1.0,2078861929024210688
1.0,2078861722865782784
1.0,2078861619786561792
1.0,2078861654146321664
1.0,2078862513139828864
1.0,2078862238261915264
1.0,2078850968267790848
1.0,2078874470329142272
1.0,2079049498838512896
1.0,2079046646980283392
1.0,2079047574693314432
1.0,2079047402894640512
1.0,2079000055173621120
1.0,2078999402338614400
1.0,2079005587091595392
1.0,2079005552731875456
1.0,2079002666513875200
1.0,2079004143982642048
1.0,2078991156001583104
1.0,2078991087282104064
1.0,2078991430879537920
1.0,2078991465239290112
1.0,2079014898581137536
1.0,2079014383185095168
1.0,2079010878491768704
1.0,2079011153369723392
1.0,2079012012363225216
1.0,2076009551039115008
1.0,2076011616935028352
1.0,2076010964100035328
1.0,2076010650556982144
1.0,2076012922605159040
1.0,2076012544648035328
1.0,2076012097971416448
1.0,2076012682087005568
1.0,2076094561340304896
1.0,2076000724897834496
1.0,2076089991495033344
1.0,2076090021546335488
1.0,2076091709481974144
1.0,2076044670998797312
1.0,2076050683953049728
1.0,2076047312392947712
1.0,2076035668747584384
1.0,2076047866454756096
1.0,2076059480046596352
1.0,2076058724132387456
1.0,2076058380534982912
1.0,2076056009713115648
1.0,2076058999010362880
1.0,2076055940993632512
1.0,2076057315383227264
1.0,2076056353310544640
1.0,2076056318950838656
1.0,2075869092738291712
1.0,2075869092738292224
1.0,2075874796454892288
1.0,2075874796454895488
1.0,2116970486641936128
1.0,2117331637552303488
1.0,2117332565266106368
1.0,2117328308957251328
1.0,2117334562429667968
1.0,2117286626296237696
1.0,2117286355716761728
1.0,2117296350101869952
1.0,2117295632846190208
1.0,2117296732357857792
1.0,2117296732357858304
1.0,2117298759582441984
1.0,2105289172029769728
1.0,2105291130534875776
1.0,2105380534573265280
1.0,2105368710525358976
1.0,2105367615311419520
1.0,2105369161499653632
1.0,2105367615311420032
1.0,2105369092780177920
1.0,2105369058420436736
1.0,2105366000404282624
1.0,2105372425674828032
1.0,2105372013358492416
1.0,2105324906157184512
1.0,2105325593351941632
1.0,2105325318473573760
1.0,2105322294816598016
1.0,2105322157377637760
1.0,2105335042279589760
1.0,2105330884751078144
1.0,2105337481821039744
1.0,2105330369355005696
1.0,2105336794626087936
1.0,2105148365821980800
1.0,2105148228383029888
1.0,2105147850425996800
1.0,2106589413248730624
1.0,2106611575279991296
1.0,2106612120736470016
1.0,2106612056316349696
1.0,2106600511443980160
1.0,2106601095559540224
1.0,2106601056900716928
1.0,2106598243701257856
1.0,2106604080558569600
1.0,2106602950986039808
0.9995117,2105852156343426432
1.0,2105853084056396032
1.0,2105853496373262464
1.0,2105850129118906368
1.0,2105943072207122688
1.0,2105943828124777856
1.0,2105932523770888448
1.0,2105930599625525504
1.0,2105932248892984704
1.0,2105929740632096256
1.0,2105929358374888064
1.0,2105935375628882048
1.0,2105934688434129920
1.0,2105928606760423424
1.0,2105889161780838528
1.0,2105888440227584000
1.0,2105888612025350656
1.0,2105885485289168768
1.0,2106069825285046656
1.0,2106030139787914368
1.0,2106028387441249920
1.0,2106030002348955520
1.0,2106029212074968704
1.0,2106037011735061760
1.0,2106038867160959616
1.0,2106038695362265600
1.0,2106037733289600384
1.0,2106037698929861760
1.0,2106038145606470400
1.0,2106034915791066496
1.0,2106034812711612800
1.0,2106034984510548864
1.0,2106040516428451712
1.0,2106040310269757440
1.0,2103037647095145472
1.0,2103039468161298048
1.0,2103037990692543360
1.0,2103038403009421696
1.0,2103128940919393280
1.0,2103117529185565440
1.0,2103117666624517888
1.0,2103114097512006656
1.0,2103084754295363456
1.0,2103084685575887104
1.0,2102898524515520640
1.0,2102895947535142912
1.0,2102897562442862464
1.0,2102893950367958656
1.0,2126901649322451840
1.0,2126902203380353152
1.0,2126902203379016064
1.0,2126902100299810560
1.0,2126902512616687872
1.0,2126899248441554304
1.0,2126899347221439872
1.0,2126904436762068480
1.0,2126904161884165504
1.0,2126858085474597632
1.0,2126855542853977088
1.0,2126855439774752640
1.0,2126878804396877824
1.0,2126854546421585408
1.0,2126865575897690240
1.0,2126867289584748032
1.0,2126870351901385984
1.0,2126863342514758272
1.0,2126869046232208256
1.0,2126118423388544896
1.0,2126118423388547456
1.0,2126119419821020160
1.0,2126210610565194112
1.0,2126197412124761728
1.0,2126198584656883328
1.0,2126198515938150400
1.0,2126195801518120448
1.0,2126195079963610112
1.0,2126194702005962624
1.0,2126154088795292288
1.0,2126153367240768768
1.0,2126153672181232640
1.0,2126153672177818496
1.0,2126155428825106816
1.0,2126154982148548608
1.0,2126151924131850752
1.0,2126175112655604736
1.0,2126175288754611328
1.0,2126150682881442816
1.0,2126174635918944768
1.0,2126162953607918080
1.0,2126162163333919872
1.0,2126162536991266048
1.0,2126162919248188544
1.0,2126161751017072384
1.0,2126164156198784768
1.0,2126163778241692160
1.0,2126160136109407360
1.0,2126160479706817536
1.0,2126165564948107776
1.0,2126165599307851776
1.0,2125977617181013248
1.0,2125977823339451136
1.0,2125978785412140928
1.0,2125977101784952832
1.0,2125978338735593600
1.0,2125978957210844160
1.0,2125978888491367808
1.0,2125975521237004416
1.0,2125975211999193600
1.0,2125975658675965568
1.0,2125974937121332352
1.0,2126350042383812096
1.0,2126350385981930496
1.0,2126338909828624512
1.0,2126338463152001920
1.0,2126340318577907712
1.0,2126337810317014016
1.0,2126335473854886528
1.0,2126341727327367424
1.0,2126294379608508544
1.0,2126294929363735040
1.0,2126294856343879552
1.0,2126294620126076928
1.0,2078346670385838080
1.0,2078346910904031616
1.0,2078346326788500352
1.0,2078347799954487040
1.0,2078347769898116608
1.0,2078346258069026560
1.0,2078345227276943488
1.0,2078344333923723264
1.0,2078344746240603392
1.0,2078343990327489280
1.0,2078344093405586304
1.0,2078349728402698112
1.0,2078350106359844608
1.0,2078302793000113280
1.0,2078304682785779584
1.0,2078303617633912576
0.24914551,2078303514554688256
1.0,2078304064310534016
1.0,2078300834496061824
1.0,2078323649361440896
1.0,2078323786800417408
1.0,2078323889879640960
1.0,2078323408843290880
1.0,2078311657812771328
1.0,2078311348575141120
1.0,2078313444519218432
1.0,2078313508938242048
1.0,2078310936258302592
1.0,2078312654245248512
1.0,2078310008545447808
1.0,2078309218270981248
1.0,2078314818908349824
1.0,2078308874673610624
1.0,2078308634155439616
1.0,2078126660683260928
1.0,2078128211172294400
1.0,2079625436769439488
1.0,2079625368049966336
1.0,2079613410861040256
1.0,2079613685738988800
1.0,2079612758026055808
1.0,2079615335006484480
1.0,2079610902602466944
1.0,2079611452356104320
1.0,2079610627722394752
1.0,2079570014511782400
1.0,2079571423261093632
1.0,2079568841978548224
1.0,2079570598627379712
1.0,2079570426828681728
1.0,2079570564268561664
1.0,2079570942224786048
1.0,2079570117591029760
1.0,2079570976584545024
1.0,2079567300092504832
1.0,2079570667346893824
1.0,2079567746769142272
1.0,2079590458557073536
1.0,2079578707525803264
1.0,2079578260849185536
1.0,2079578226489444992
1.0,2079578497065142784
1.0,2079580013195909504
1.0,2079577466272860032
1.0,2079579807037529728
1.0,2079579154202493696
1.0,2079576096185100288
1.0,2079576061825368448
1.0,2079576233624062720
1.0,2079576371065212288
1.0,2079582212218549632
1.0,2079582349657507712
1.0,2079581215786141184
1.0,2079581731182224000
1.0,2079581868621178752
1.0,2078830558585539968
1.0,2078830970902421120
1.0,2078831451938823808
1.0,2078831280140122624
1.0,2078828286540162560
1.0,2078828806239009152
1.0,2078922608323471360
1.0,2078827706727392768
1.0,2078921680610535040
1.0,2078922230366380416
1.0,2078909654702112128
1.0,2078909620342382848
1.0,2078909929580060928
1.0,2078909551622930432
1.0,2078910067019036544
1.0,2078909276745067648
1.0,2078909276745070336
1.0,2078908967507417344
1.0,2078910719854100992
1.0,2078909001867536384
1.0,2078910990430512128
1.0,2078907558758208256
1.0,2078908177233533568
1.0,2078908074154314496
1.0,2078906905923194752
1.0,2078907696197193856
1.0,2078906905923200896
1.0,2078913090676390528
1.0,2078912987596941184
1.0,2078912708415525248
1.0,2078913193755415040
1.0,2078866361430646656
1.0,2078865914754045312
1.0,2078865158839803264
1.0,2078866945546217984
1.0,2078863578291719296
1.0,2078863887529396096
1.0,2078863921889147392
1.0,2078887045993403392
1.0,2079051216825481344
1.0,2079048364967258240
1.0,2079048399327022592
1.0,2079054755878680320
1.0,2079007541294099968
1.0,2079005758890498304
0.9995117,2079007408157957888
1.0,2079003731665862144
1.0,2079027229426315008
1.0,2079015276538267648
1.0,2079015310898007040
1.0,2079015310898008064
1.0,2079027680403851392
1.0,2079016066812322304
1.0,2079016513488948608
1.0,2079012836996942848
1.0,2079013352393035520
1.0,2079018403274607744
1.0,2076017870407422976
1.0,2076016083701024384
1.0,2076015293427053440
1.0,2076014056476530816
1.0,2076013747238876928
1.0,2076107824199299456
1.0,2076107274443526912
1.0,2076095454693536256
1.0,2076095523413041792
1.0,2076096893493978496
1.0,2076096073168908160
1.0,2076095798291014272
1.0,2076050993190702208
1.0,2076048862887090304
1.0,2076049172124815104
1.0,2076071883912148992
1.0,2076059892363470976
1.0,2076060029802454528
1.0,2076060373399871872
1.0,2076061679069966080
1.0,2076061610350489984
1.0,2076060888795997568
1.0,2076060545198599552
1.0,2076057521541625088
1.0,2076064084251768064
1.0,2076057001837759872
1.0,2076063775014116480
1.0,2076057036206814336
1.0,2076063190898607744
1.0,2075875071332796928
1.0,2075875586728894208
0.9995117,2075875724167864320
1.0,2075874899534114944
1.0,2075875724167867264
1.0,2075877201632935936
1.0,2075875655448388736
1.0,2075875307544319616
1.0,2075875655448396160
1.0,2075874452857533184
1.0,2075875346210741632
1.0,2075872941029111552
1.0,2075876411362723328
1.0,2075873284626528640
1.0,2075873422065507328
1.0,2081878061221154176
1.0,2081878026861429248
1.0,2081878129940657280
1.0,2081877511465406080
1.0,2117344939070880256
1.0,2117339475872506880
1.0,2117337311209020928
1.0,2117337448647981568
1.0,2117336555294785280
1.0,2117289207575042560
1.0,2117309170583095424
1.0,2117309789058422400
1.0,2117303432506852864
1.0,2117303363787384192
1.0,2117303363787383424
1.0,2117302058117347456
1.0,2105291817729649664
1.0,2105291955168605440
1.0,2105385654174274944
1.0,2105381496645932800
1.0,2105380839513055104
1.0,2105382458718638592
1.0,2105370845127085696
1.0,2105369814334702720
1.0,2105376514483947520
1.0,2105372941070919936
1.0,2105327242618933632
1.0,2105327002101224832
1.0,2105327139540175744
1.0,2105348202059379200
1.0,2105335896974388864
1.0,2105341742428599424
1.0,2105340574197493376
1.0,2106612537352690176
1.0,2106612537352693760
1.0,2106602366870181632
1.0,2106601782754615808
1.0,2106601542236459904
1.0,2106607349032270336
1.0,2106604187935998592
1.0,2105854973842011904
1.0,2105947745135377536
1.0,2105944412240316032
1.0,2105944549679277440
1.0,2105944721477972352
1.0,2105943725045576192
1.0,2105945408672766976
1.0,2105933417124072832
1.0,2105933417124075264
1.0,2105933966879903872
1.0,2105933726361735552
1.0,2105933829440960256
1.0,2105935684866845184
1.0,2105939155200432896
1.0,2105935238190274560
1.0,2105889329280684544
1.0,2105912526402968320
1.0,2105912285885099392
1.0,2105911461251116032
1.0,2105910430459275264
1.0,2105910224301137792
1.0,2105898954306678528
1.0,2105904795462211200
1.0,2106053092093128832
0.9970703,2106050171515363328
0.9995117,2106050308954313600
1.0,2106052061300969600
1.0,2106051030508325504
1.0,2106050755630423040
1.0,2106039485636256512
1.0,2106045532950223104
1.0,2106044811395739392
1.0,2106044777035996800
1.0,2106043093408838912
1.0,2106042440573816064
1.0,2103134026160651264
1.0,2103040189715920000
1.0,2103039124563954816
1.0,2103129834272116480
1.0,2103131655338281600
1.0,2103131311740923648
1.0,2103118182020590464
1.0,2103089564659129600
1.0,2103086025606099968
1.0,2103087674873565824
1.0,2103085269691444992
1.0,2103086609721244416
1.0,2126915019561388160
1.0,2126914194927645568
1.0,2126914813404315904
1.0,2126914160567911936
1.0,2126903818286733824
1.0,2126907490479428864
1.0,2126906738864619776
1.0,2126906910663317120
1.0,2126906463986710784
1.0,2126859666023076608
1.0,2126880208846372224
1.0,2126868702633910272
1.0,2126874131472626432
1.0,2126870661139070080
1.0,2126870729858557440
1.0,2126871588852030464
1.0,2126871382693593216
1.0,2126872001168904192
1.0,2126871210894907776
1.0,2126871795010939008
1.0,2126121034728740864
1.0,2126120725491111296
1.0,2126214699374040832
1.0,2126212843948256256
1.0,2126210954162621184
1.0,2126211057241846912
1.0,2126212603430887552
1.0,2126210095169149696
1.0,2126211744436641152
1.0,2126200165204884736
1.0,2126200096485435008
1.0,2126205972000707840
1.0,2126206040720854272
1.0,2126205078647516032
1.0,2126204799468506112
1.0,2126202432947720448
1.0,2126202432947724160
1.0,2126203772977562880
1.0,2126203772977566208
1.0,2126203291941305856
1.0,2126155978581572864
1.0,2126155875502344064
1.0,2126178793447893376
1.0,2126178862167387648
1.0,2126178518569353856
1.0,2126175563631872512
1.0,2126177590856459008
1.0,2126176422625377280
1.0,2126170821988068608
1.0,2126163984400120576
1.0,2126169859915412992
1.0,2126166183423430144
1.0,2126167729611668480
1.0,2126168141928551040
1.0,2125980056722470784
1.0,2126355230705032576
1.0,2126352103968857472
1.0,2126353237840234880
1.0,2126350970097496192
1.0,2126340696535772288
1.0,2126339734462445440
1.0,2126345949274828672
1.0,2126342792479229824
1.0,2126296887868877056
1.0,2126296269393566976
1.0,2126320596088381696
1.0,2126296716070196096
1.0,2126297059667593984
1.0,2126320355570233216
1.0,2078352133584451072
1.0,2078352064864991104
1.0,2078305335620846464
1.0,2078328150487154560
1.0,2078327974388092544
1.0,2078327905670016512
1.0,2078328322285882368
1.0,2078325225609022592
1.0,2078325229909437696
1.0,2078324955031530880
1.0,2078324027319456896
1.0,2078325676586090752
1.0,2078313719397124608
1.0,2078326050242742912
1.0,2078320007229328256
1.0,2078318873357961344
1.0,2078316051558879616
1.0,2078316021499701888
1.0,2078316223358902016
1.0,2078316158938674304
1.0,2078318048724315264
1.0,2078315403024438912
1.0,2078315265584962176
1.0,2078315265584962048
1.0,2078316914852979072
1.0,2078316846133506688
1.0,2078317224090632064
1.0,2078317224090630272
1.0,2079630728169150208
1.0,2079627081734687872
1.0,2079626394540737408
1.0,2079628426066757632
1.0,2079616159640245376
1.0,2079620695125755520
1.0,2079618908419496960
1.0,2079618702261067264
1.0,2079572144816529152
1.0,2079572213535139968
1.0,2079571766858500608
1.0,2079571766858501888
1.0,2079572007376712576
1.0,2079595509439491200
1.0,2079595509437776128
1.0,2079571079663776256
1.0,2079594409926164864
1.0,2079594547365138560
1.0,2079591485046783744
1.0,2079591867305581056
1.0,2079591867305577216
1.0,2079593550932792192
1.0,2079592485780929664
1.0,2079590699074514304
1.0,2079593001177041280
1.0,2079592760658882560
1.0,2079592829378388736
1.0,2079580837829670272
1.0,2079581074045010816
1.0,2079579841397282944
1.0,2079586782064500096
1.0,2079579669598605824
1.0,2079586266668470912
1.0,2079583071212801920
1.0,2079581971700392704
1.0,2079583380449669888
1.0,2079584136364775680
1.0,2079583547946175360
1.0,2079583449169147392
