KIC,source_id
6960292,2077878961328896000
6960332,2077878656391286144
6960606,2077901363876935680
6960620,2077877591239409280
6960668,2077901265099499008
6960886,2077889406685132032
6961002,2077889612843391744
6961140,2077888758154772992
6961299,2077888861234033280
6961406,2077890510501513600
6961441,2077888586355940992
6961499,2077890098184440960
6961604,2077887246326165632
6961688,2077890746715006720
6961782,2077887761722504064
6961935,2077893465439102720
6962075,2077886524771678080
6962138,2077892572085642368
6962329,2077892400286955264
6962430,2077141811806217984
6962477,2077141811806222976
6962786,2077141983604973312
6962798,2077141124611498368
6963092,2077142636440069632
6963161,2077139440984367616
6963238,2077139990740231168
6963269,2077139406624648064
6963446,2077139853301305600
6963449,2077139853301305472
6963577,2077138856868886016
6963585,2077139058724081408
6963687,2077138994307863552
6964103,2077221423318347648
6964159,2077221114080699648
6964351,2077220216421380224
6964594,2077222419750847488
6964631,2077218605819841920
6964929,2077219052496826368
6965030,2077218056064092160
6965032,2077218983777052800
6965055,2077224854985151104
6965426,2077176755657294720
6966014,2077176137181810688
6966132,2077177820809218048
6966212,2077177752080473216
6966246,2077178125740969600
6966285,2077174590993638528
6966504,2077174865871613440
6966513,2077174865871609728
6966527,2077174968950842240
6966557,2077175003310590208
6966566,2077198574091407104
6967075,2077185586110318080
6967089,2077186204585647104
6967103,2077186101506415488
6967145,2077186135866167552
6967382,2077185208153258368
6967430,2077187510256035328
6967536,2077186891780498944
6973983,2078452154787657600
6974509,2078451536312434816
6974658,2078450196282665088
6974809,2078450608599555456
6974999,2078450363779966464
6975129,2078450436800904448
6975143,2078449474728211840
6975380,2078455315883772928
6975667,2075453271189735808
6975885,2075452274757335424
6975947,2075453168110556672
6975958,2075452274757341568
6976008,2075454679939057024
6976397,2075450728569166592
6976550,2075450453691268352
6976560,2075451067852171648
6976705,2075450419331551488
6976918,2075450110093932928
7007099,2116745464715053312
7007146,2116747113982506496
7007617,2116737115298424576
7007666,2116737046578950144
7007746,2116736737341314304
7008064,2104728008782362624
7008211,2104822188824798848
7008244,2104819233887299072
7008336,2104818890289922304
7008892,2104810265995665664
7009116,2104810609592788736
7009207,2104763708549927808
7009210,2104763571111533056
7010441,2104774394428671360
7010554,2104774188270258304
7011044,2104962342197688448
7011067,2104962273478211456
7013200,2104913310851355904
7013430,2104915338075959040
7013635,2104916403229129984
7013649,2104914887099551232
7014080,2104164646511153792
7014119,2104164749592176256
7014189,2104164715232437248
7014552,2104256524453133952
7014652,2104245254458973568
7014749,2104244051868120192
7014785,2104250133541834880
7014927,2104249755584714112
7015032,2104247281684720512
7015160,2104246319611315200
7016983,2104024115183588992
7017003,2105525670109388288
7017033,2104024012104377856
7017065,2105525292152264960
7017186,2105522199775812352
7017211,2105522955690080256
7017276,2105522539072622592
7017298,2105522440293997312
7017609,2105511303439045120
7018057,2105513712920555776
7018095,2105513644201084800
7018115,2105515396547765504
7018187,2105512853926690048
7018270,2105514193956502144
7018370,2105467430352605440
7018509,2105491207291594240
7018521,2105467632210708096
7018621,2105466571359170176
7018689,2105490142139714816
7018802,2105487530799616512
7018859,2105486877964583936
7019127,2105476776201582848
7019426,2105481414766296320
7019524,2105478425469064064
7019526,2105478936567413888
7019596,2105478528548292736
7019644,2105478081871684608
7019792,2105477600835376000
7019825,2105479043944395648
7019948,2102477102323635840
7019978,2102476449488604160
7020022,2102476896165207168
7020128,2102570938768839936
7020140,2102570045415639424
7020168,2102570079775380224
7020234,2102475934092482816
7020446,2102567399715191168
7020480,2102567056117798144
7020726,2102567708952877696
7020854,2102555820483403136
7020881,2102556404598997632
7021695,2102511840018470016
7021867,2102511221544486656
7021892,2102511393341934208
7022089,2102535204640692352
7022158,2102532249703199104
7022229,2102532009185045248
7022298,2102531047112354816
7022345,2102530978392882944
7022446,2102530840953951232
7022561,2102533005617529600
7022624,2102520326874039168
7022743,2102520017636421632
7022757,2102520189435135488
7022813,2102525996230932352
7023124,2102523213092192640
7023219,2102522354098729088
7023246,2102522354098729600
7023269,2102522177998870528
7023396,2102523728488299392
7023432,2102523689827352320
7023726,2102335437123351552
7023742,2102335368403871872
7023875,2102710439307388416
7024035,2102707553089376128
7024096,2102707793607568256
7024108,2102707896687912192
7024131,2102707312571214720
7024249,2102706900254379520
7024399,2102708240284201344
7024499,2102696661052407040
7024500,2102696661052409088
7024569,2102697004649809024
7024901,2102701746293762944
7025075,2102699375471868928
7025155,2102698550838117248
7025326,2102700543703006080
7025479,2102699512910864000
7025975,2102675323655148544
7026127,2102675804691535360
7026163,2102672368717679488
7026412,2102672677955397376
7030479,2101948409030541952
7030578,2101971876731880448
7030821,2101968784354661376
7030838,2101972254689082880
7031293,2101969952585839744
7031340,2101969952585843072
7031341,2101957583080006400
7031363,2101957583080007040
7031421,2101958098476103680
7031477,2101957892317674496
7031517,2101956689726828544
7031638,2101963149357676416
7031781,2101962908839515904
7031898,2101960366218893824
7031904,2101959885182545920
7031942,2101960503657857024
7032001,2101960087040713728
7032174,2101959365486197248
7032218,2101960984694218112
7032421,2101773483603566592
7032843,2125791799715513984
7032929,2125791559197352192
7033033,2125788535540376960
7033041,2125788913497503360
7033055,2125788535540377216
7033063,2125788913497505536
7033088,2125788295022205952
7033239,2125790322246810368
7033367,2125787676546944768
7033421,2125789806850759424
7033676,2125777673560555264
7033756,2125783896975818240
7033936,2125782694384192256
7033997,2125783209781084288
7034007,2125783244140833408
7034033,2125779808166191232
7034341,2125779017892241024
7034555,2125733456879213440
7034778,2125734109714331264
7034960,2125756684062477952
7034990,2125733010202717184
7035183,2125756787141737472
7035198,2125753179369160448
7035368,2125755378394332416
7035536,2125752767052377856
7035844,2125742111233741824
7035860,2125742115533556352
7035911,2125742562210188160
7035942,2125742081173833728
7036086,2125741771936222208
7036106,2125741806295978496
7036256,2125747441293108736
7036401,2125745036111469952
7036453,2125745173550449920
7036952,2077707338736306432
7037037,2077706892059707776
7037042,2077707300074197632
7037130,2077801278260053376
7037144,2077707201297364608
7037146,2077707201297365248
7037149,2077707201297363968
7037278,2077800247467902464
7037605,2077797670487582592
7037723,2077797292530458880
7037739,2077798907438183296
7037766,2077798873079160064
7037804,2077796570975967488
7037934,2077798220243443200
7038096,2077785988176580352
7038460,2077785335340794624
7038870,2077788668235511424
7039052,2077790008265344896
7039125,2077787568723895296
7039167,2077789217991384960
7039277,2077789527229066752
7039369,2077789080552462080
7039399,2077742110790099840
7039433,2077741934690705280
7039671,2077741457955114368
7040024,2077765406692880896
7040488,2077761077365881088
7040906,2077751078682106240
7041081,2077750322767892224
7041190,2077750047889989760
7041325,2077756610600090496
7041418,2077753483863896704
7041618,2077754926967501056
7041815,2077753827461333376
7041882,2077754342857431296
7041950,2077566188932797568
7042208,2077565501738079104
7044734,2077883363675432192
7044891,2077906556499175808
7044893,2077906556499175680
7044932,2077905834944673536
7045031,2077905972383643648
7045142,2077905697505738752
7045332,2077906144182753280
7045361,2077902570769544704
7045365,2077903086165649024
7045384,2077903017446172160
7045496,2077902914366974464
7045520,2077904632353916416
7045808,2077903562897165696
7046024,2077891644372849280
7046116,2077892189824210304
7046192,2077891403854700672
7046483,2077897794766126336
7046804,2077896798333728640
7046845,2077893839091208064
7046966,2077894186993650432
7047221,2077893190560942080
7047363,2077894736749534080
7047645,2077143770311381760
7047885,2077238324007955968
7048344,2077234033342262784
7048538,2077234308220205312
7048561,2077234411299427712
7048799,2077235098494227456
7048858,2077235235933205120
7048912,2077233346147561600
7049056,2077234995415057152
7049057,2077234789256599552
7049195,2077223072585838080
7049264,2077223102638488448
7049294,2077223622341689600
7049329,2077223656701439360
7049362,2077229527909557888
7049642,2077222316671647360
7049861,2077228290960552576
7049894,2077228707583040896
7050682,2077179195198742912
7050683,2077226542919613184
7050733,2077179195198743552
7051138,2077202899112324736
7051246,2077178370565046144
7051477,2077198741583988608
7051516,2077202353662965248
7051673,2077199467444954880
7053261,2077190667045464960
7053380,2077191908302428672
7053425,2077191873942686208
7053442,2077192011381652096
7053581,2077189365681786752
7053604,2077191186747932672
7053722,2077191427266119808
7060048,2078457480547346304
7060298,2075455160975410304
7060301,2075455126615666176
7060814,2075548413302483968
7060864,2075548408995635968
7090348,2116797932035526144
7090948,2116753848491004672
7090977,2116753401814395904
7091337,2116737974292156800
7091445,2116740070236216192
7091534,2116832944608745472
7091606,2116832772810011648
7091848,2104824112967130112
7092014,2104820848795027200
7092235,2104826552511641856
7092246,2104825899676594432
7092399,2104814560962958336
7092405,2104814453586115328
7092446,2104815999773634432
7092730,2104812258860525440
7093228,2104787279330501248
7093401,2104785526984324864
7093430,2104786282898124800
7093456,2104785458264845056
7093547,2104785045948052864
7093908,2104779307871263744
7094415,2105151801795163776
7094783,2104963201191600000
7094821,2104964541221405696
7094950,2104962170399470208
7095058,2104961826801687808
7095060,2104967736676699648
7097146,2104917502739518976
7097538,2105011201745628416
7097873,2104260956859374080
7098311,2104263568200026368
7098331,2104263529539926016
7098363,2104251748450024192
7100622,2105714305072376832
7100708,2105526597822319104
7100739,2105526735261280000
7100918,2105527761752843904
7100959,2105527697334475520
7101130,2105524914195196544
7101309,2105529896357290496
7101432,2105529724558606336
7101648,2105518214046294144
7101763,2105519034380703744
7101816,2105518695082645376
7101818,2105518592003425152
7101833,2105518832521611904
7102122,2105515259108853504
7102221,2105538623730971008
7102275,2105538520651752192
7102507,2105493337595846400
7102607,2105492616040924032
7102638,2105490790675527552
7102681,2105492439941802496
7102876,2105489489304756480
7103006,2105494780705108608
7103351,2105482857875313792
7103520,2105483854307763968
7103804,2105480899370286080
7103919,2105573945541164544
7104140,2102571316725963392
7104190,2102571797762306176
7104250,2102571351085702912
7104276,2102573103432372608
7104410,2102572210079176192
7104452,2102572106999966080
7104562,2102569633098814208
7104582,2102569667458555520
7104609,2102569461300119168
7104629,2102569594439773824
7104674,2102569358220906880
7104724,2102575302455954304
7104854,2102574512181680640
7104858,2102574409101912832
7105039,2102562314474014208
7105391,2102563723223405184
7105442,2102563791942900608
7105518,2102560665206708096
7105676,2102559600054815360
7105703,2102583235255857920
7105753,2102559565695094144
7105818,2102582960376029056
7105891,2102583445713318656
7105969,2102536647749686656
7106167,2102537060066577792
7106173,2102537094426328448
7106245,2102537128786078464
7106324,2102533761531704448
7106335,2102537266225052160
7106387,2102537403664026624
7106393,2102533933330424064
7106467,2102533654153249280
7106500,2102534208208366336
7106534,2102533997748854144
7106710,2102539327809421952
7106802,2102527164462028800
7106833,2102527714217871360
7106964,2102527469400446464
7106993,2102527576780017024
7107050,2102526747844058624
7107393,2102525549554441600
7107531,2102900719236677120
7107561,2102900689177131008
7107642,2102524381323344000
7107707,2102900379939511424
7107720,2102899761464207232
7107733,2102899555305766784
7107807,2102712019856089216
7107922,2102712535252171008
7108028,2102713733540256128
7108115,2102713153727470208
7108428,2102709992630894848
7108547,2102709167997185280
7108658,2102714906073520128
7108863,2102703601719664384
7108942,2102703498640458752
7109024,2102704971808355584
7109052,2102704185835254784
7109436,2102701162178330880
7109566,2102724870397865856
7109680,2102723873965472896
7109772,2102676732404416640
7109975,2102677110361599488
7110037,2102678587830381056
7110188,2102676010849978240
7110195,2102677969355126656
7110380,2102678141154498176
7110529,2102675117496883072
7110600,2102674705180002688
7115012,2101970811580091520
7115200,2101971013435658880
7115550,2101964248869293568
7115733,2101964416368073856
7115878,2101965451460195072
7116024,2101964966121705344
7116043,2101964970423855360
7116137,2101965653318838272
7116217,2101962496522709120
7116234,2101961878047412480
7116236,2101961912407154176
7116466,2101961225212399872
7116561,2125980945772320768
7116632,2125981121872474368
7116723,2125793380263479296
7116774,2125793547761104512
7116855,2125793483342709504
7117147,2125793792580387584
7117330,2125791146880553984
7117348,2125790494045506432
7117359,2125790489743899776
7117367,2125790494045509376
7117444,2125791073858517504
7117482,2125791009441620992
7117513,2125796919316635520
7117710,2125796025963459584
7117740,2125795785445269760
7118047,2125784446731673856
7118070,2125784274932977664
7118124,2125785889840710656
7118217,2125785168286218240
7118463,2125781904111089920
7118515,2125781697951896576
7118601,2125805749770000384
7118672,2125781319994806016
7118732,2125805062574838016
7118789,2125804650257204608
7118825,2125781113836404224
7119007,2125757714854619776
7119008,2125758333329951232
7119038,2125758264610474880
7119040,2125758367689703680
7119078,2125757921013070464
7119092,2125757921013075200
7119098,2125759776438990080
7119231,2125757233818335104
7119302,2125757062019639808
7119319,2125757199458617856
7119359,2125756958940440448
7119522,
7119819,2125761803663696384
7119872,2125761734944222848
7120041,2125760841591064320
7120159,2125748815682612608
7120179,2125749429857242240
7120184,2125749021841068160
7120309,2125749262359273984
7120312,2125748678243693312
7120347,2125749262359281664
7120391,2125747922329455744
7120413,2125748334646330368
7120416,2125749227999554176
7120426,2125750705468314112
7120694,2125749846474907008
7120744,2125749743395688064
7120838,2125746719738711296
7121147,2125746169982939136
7121280,2125839868988483200
7121359,2125840384384585088
7121457,2077801828015884032
7121664,2077800831583485952
7121912,2077802274692553728
7121935,2077802274692557056
7121991,2077799079236869760
7122314,2077804679874314112
7122432,2077804404996418560
7122480,2077804439356774144
7122504,2077804439356165120
7122598,2077793135002278144
7122770,2077792791404901376
7122839,2077792134267944832
7122878,2077792138569897088
7122963,2077793822197126784
7123036,2077791829331460992
7123082,2077790351862720384
7123092,2077793856556876416
7123102,2077793856556883968
7123115,2077790489301692288
7123119,2077790317502988032
7123139,2077793890916632064
7123174,2077790317502991488
7123217,2077790111344570368
7123708,2077813647765497472
7123746,2077766196966787200
7123751,2077766334405758976
7123801,2077813780904238336
7123950,2077766570623599616
7123985,2077765234894152704
7124012,2077766506204498688
7124033,2077765642909663360
7124145,2077767399557748480
7124489,2077764650778739072
7124576,2077764272821609600
7125585,2077756644959837568
7125794,2077755236212208512
7125853,2077755064411922560
7125963,2077755511088541184
7126111,2077754686454822144
7128666,2077955072451050112
7128882,2077953835500465408
7129058,2077954419616046848
7129171,2077907381132920448
7129354,2077908789882246528
7129470,2077906419060278144
7129524,2077906212901853184
7129531,2077908068327764224
7129635,2077908308845959040
7129992,2077905147750074624
7130046,2077911057625339136
7130318,2077910301705642112
7130322,2077910679668018560
7130418,2077910026832985600
7130464,2077898138363497856
7130516,2077898275802663040
7130662,2077898756838866688
7130968,2077899169155762944
7131029,2077899306594751616
7131168,2077895900675508096
7131244,2077896489096229248
7131337,2077896626535198848
7131348,2077896386017016704
7131673,2077895458304102784
7131760,2077895183426195712
7131947,2077238427087280128
7131985,2077238362669623552
7132078,2077238259590411264
7132397,2077240389894209664
7132423,2077239427821531264
7132436,2077239629678201344
7133294,2077241558125147904
7133395,2077241523765424000
7133789,2077229085540167424
7133888,2077231593801309696
7133940,2077230666088166272
7133994,2077230425569988992
7134053,2077225924444263168
7134079,2077230494289490176
7134230,2077227264474090368
7134439,2077251247571865728
7134737,2077250285499207424
7135011,2077203728052491392
7135025,2077203109577187328
7135076,2077203865491454592
7135339,2077204277808330112
7135402,2077204380887557248
7135474,2077204174729368448
7135651,2077201559082520064
7135711,2077201597748777856
7135954,2077200395157933952
7135977,2077200601316384768
7136729,2077194794520700544
7136752,2077196370762024064
7137013,2077195378636299776
7137087,2077195378636008192
7137148,2077195722233703040
7137234,2077195859672365440
7137278,2077192801655648128
7137509,2077191667784280448
7138189,2078506958571331712
7138432,2078506305736357248
7138551,2078506030858465024
7138675,2078506374455884288
7139200,2078508436040315776
7173278,2116759036811744000
7173281,2116752130504314240
7173615,2116754432606820864
7173695,2116755600837676928
7173823,2116744498343060992
7173883,2116838201648669184
7174227,2116834353358038016
7174505,2104825452999969408
7174824,2104827583303791360
7174914,2104826896109033856
7174965,2104828094401537152
7175125,2104840262048124416
7175184,2104839471773324032
7175187,2104839437413581568
7175289,2104839162535679616
7175391,2104836826073495040
7175484,2104838063024092160
7175788,2104790474786481792
7176127,2104792192773128832
7176167,2104792806950227072
7176278,2104792536370532352
7176424,2104793017407351552
7176707,2104780643601965824
7176951,2105153485423095296
7176987,2105153068805925248
7177464,2104966121769376768
7177620,2104965224117584128
7178158,2104981033895562240
7178164,2104956913359192704
7178178,2104957428755285632
7180560,2104262503047890432
7180954,2104264461552727680
7181034,2104264839509876864
7181134,2104263911797416192
7183136,2105716293637256192
7183217,2105715610742502400
7183587,2105528934284571904
7183653,2105529170503709696
7183671,2105528659406666368
7183755,2105528350169042688
7183840,2105533985166145536
7183974,2105531644404949760
7184058,2105532984435690880
7184068,2105531236387102720
7184106,2105533023093532928
7184169,2105532095380595328
7184180,2105530338733217920
7184633,2105542987417724416
7184711,2105539963760753664
7184806,2105539688883190656
7184965,2105539448364716160
7185040,2105541028912703616
7185203,2105493612473750272
7185532,2105498835153613184
7185607,2105496567411342208
7185657,2105495742777181056
7185757,2105495330460336768
7186037,2105485331776515328
7186059,2105485327477542144
7186098,2105485159977830016
7186217,2105578309227930496
7186230,2105484472783074048
7186684,2105576282003407232
7186846,2102573511450211968
7186851,2102573893706359936
7186950,2102573240871655168
7187021,2102573584468720896
7187184,2102579322545051648
7187383,2102576195808873600
7187389,2102576195808874880
7187461,2102574993218023680
7187965,2102563860662380800
7187969,2102587702019912192
7188087,2102584476505441024
7188223,2102584785743134080
7188259,2102586263211902080
7188425,2102585610376899968
7188491,2102585094980801408
7188533,2102538155277190912
7188607,2102538640614568960
7188847,2102537472383498496
7188873,2102543760215660160
7189198,2102542351466453248
7189231,2102541492472989312
7189415,2102541698631458304
7189624,2102529599702335232
7189801,2102904022071734144
7189825,2102528641930901504
7189915,2102904537467852672
7190539,2102713909641713920
7190584,2102714459397945856
7190767,2102719304120655360
7190814,2102719265458128896
7191156,2102717517414308224
7191441,2102705147907937024
7191494,2102705182267689728
7191523,2102705079188468480
7191536,2102705594584570112
7191563,2102729234084606464
7191629,2102704769950849664
7191873,2102725248354991232
7191877,2102728615609376768
7191973,2102725557592657664
7191982,2102725385793971200
7192092,2102724148843380736
7192111,2102724561160260864
7192217,2102726141708266624
7192234,2102726244787495296
7192348,2102678931427765760
7192455,2102679584262845312
7192527,2102679167647132544
7192775,2102678244233078272
7192843,2102684051028875264
7199060,2125981396750378624
7199346,2125795029530940672
7199351,2125795063890685824
7199884,2125800389650207488
7200111,2125797121172469632
7200269,2125799079679171584
7200282,2125796846296178432
7200373,2125798259346503936
7200408,2125796541359572864
7200457,2125798190627053056
7200510,2125798637303681152
7200860,2125810113456347520
7200910,2125785443164167296
7200935,2125809254462883456
7201168,2125806570102136704
7201273,2125808154951332608
7201286,2125805852848825728
7201292,2125806471324147072
7201601,2125806952360525952
7201728,2125759600339788544
7201784,2125760463634551168
7201931,2125759432841686912
7201979,2125765342716718464
7201995,2125765377076463616
7202007,2125765377076467968
7202112,2125765205277787904
7202230,2125765033479793024
7202393,2125762697016956928
7202537,2125761631865076352
7202549,2125763933967574656
7202555,2125763143693578496
7202556,2125763139392839168
7202801,2125751216565203840
7202845,2125751117785193216
7202882,2125750808547547392
7202957,2125751461382627840
7202961,2125750877267042688
7203017,2125751392663154688
7203018,2125750499310555776
7203529,2125841410878040960
7203628,2125841586975448576
7203835,2125842166792235776
7203861,2125842068011804928
7203998,2077803683441803648
7204021,2077804095759396736
7204065,2077803649082080000
7204303,2077809936914936704
7204352,2077809077920805248
7204464,2077808699963686528
7204493,2077809318439007360
7204521,2077809352798757760
7204566,2077809284079287424
7204824,2077805981243748096
7204859,2077805332710907136
7204907,2077806844537905024
7204991,2077806981976890624
7205181,2077794921708738176
7205193,2077807188135358336
7205315,2077794646830836608
7205369,2077795162226941568
7205526,2077794165794531712
7205588,2077817770934824064
7205848,2077814403680495232
7206023,2077814884716884224
7206060,2077814025723416192
7206134,2077815640631160832
7206167,2077815773769351168
7206190,2077815571911679872
7206252,2077815739408196224
7206257,2077815365753262720
7206299,2077815498891350528
7206330,2077815915509118080
7206350,2077815537551989376
7206433,2077815881149396096
7206604,2077768666567915264
7206618,2077768155471996416
7206627,2077769014466299648
7206684,2077768739587596672
7206708,2077767949313606784
7206794,2077773996627613184
7206829,2077774030987358080
7206837,2077773790469159680
7206869,2077773618670481280
7206907,2077767640075983616
7207046,2077770698093533824
7207143,2077771076049893376
7207360,2077770938610973824
7207391,2077771660165484032
7207394,2077771660165483648
7207590,2077771350927859456
7207649,2077759702976559360
7207722,2077760115293450496
7207767,2077760046573972736
7207774,2077759428098661760
7210744,2077959058180703488
7210832,2077958405345672832
7210982,2077955965804269056
7211135,2077955519127668736
7211157,2077955519127670784
7211234,2077954655833297792
7211354,2077956446840630272
7211380,2077956446840630016
7211410,2077956481200377472
7211575,2077909270918603392
7211594,2077956717412413440
7211675,2077908858601729920
7211789,2077909339638109056
7211879,2077915558750805760
7212010,2077914527958645760
7212151,2077914390519720832
7212181,2077914871556086784
7212207,2077911298143245568
7212293,2077911401222508032
7212478,2077911607380969344
7212581,2077913153569232768
7212612,2077913187928990720
7212759,2077912466376515840
7212764,2077912122777088768
7212867,2077900298722695552
7213530,2077993722850717312
7213596,2077993520987274880
7213653,2077993589715224832
7213720,2077994002032119168
7213864,2077990359899843712
7214363,2077991253253137024
7214434,2077991837368727680
7214626,2077241111448728960
7214667,2077240905290297984
7214820,2077240974009783680
7214878,2077239977577360768
7215027,2077246059251076608
7215184,2077245784373172992
7215369,2077242863795420160
7215603,2077243138673356928
7215649,2077244684861599744
7215678,2077243894587615232
7215779,2077243825867938688
7215856,2077242039161532288
7215906,2077242073521279360
7215913,2077243585349778688
7215936,2077231799960705792
7216313,2077232139249661568
7216493,2077255027143084672
7216879,2077251556809512576
7216909,2077251694248482432
7217453,2077252381443289344
7217829,2077211733871601152
7217894,2077204896283651328
7217909,2077204999362873472
7217938,2077211665152129408
7217965,2077205033722828416
7218188,2077204690125248768
7218267,2077207610703014528
7219625,2078697448956701568
7219691,2078697448956707456
7219916,2078697105359324928
7220048,2078694700177684480
7220098,2078697792554163328
7220322,2078694494019294720
7220436,2078696040207564416
7220508,2078693703745176192
7220604,2078695421732313728
7220649,2078693394507530624
7220715,2078694906336024320
7220771,2078694940695765888
7220809,2078695043774983296
7220846,2078695490451585536
7220948,2078506992931090176
7221252,2078513521281516160
7221316,2078512765367280384
7221541,2078512559208907392
7221611,2078509569911653504
7221749,2078509947868822912
7221755,2078509329393504128
7222208,2078510394545530624
7254816,2116807346604127744
7254989,2116806212732516608
7255509,2116756631630105984
7255608,2116850223258018560
7255831,2116839679118007296
7255952,2116839850916198400
7256281,2116841946860741504
7256395,2104833699337438464
7256511,2104832698606466816
7256548,2104830984917890560
7256857,2104852597193374848
7256927,2104852425395003392
7256960,2104840536925204096
7257035,2104841052321306624
7257078,2104842456772162688
7257089,2104842461070593408
7257093,2104840365126533760
7257095,2104840365126533248
7257245,2104841498997934976
7257263,2104841911314803328
7257684,2104843526222541184
7257811,2104796796978381824
7257815,2104798480605576448
7258729,2105156504779759744
7258762,2105156543439815808
7258871,2105155065971064448
7258965,2105155443928089984
7259627,2104970412438071552
7259660,2104970760334107904
7259676,2104970382376984576
7260348,2104979590786639744
7260381,2104979487707428096
7260508,2104984710387690496
7264622,2105720421105872128
7264651,2105720489825362432
7265013,2105717844125446400
7265105,2105717328729471488
7265200,2105723925799149312
7265261,2105529552760217600
7265401,2105535634433912448
7265433,2105535668793651712
7265464,2105537318061099136
7265465,2105535015958623872
7265490,2105534844159626752
7265537,2105534741080423040
7265676,2105533229251948160
7266030,2105555975398808448
7266212,2105544671044929024
7266373,2105545392599459456
7266412,2105545220800777216
7266530,2105542128424606848
7266533,2105542506381452928
7266590,2105548553695434624
7266605,2105541853546423168
7266805,2105547385464346752
7266877,2105547729061745024
7267046,2105500583199781376
7267061,2105500621860466560
7267071,2105499728507257472
7267385,2105498766434635776
7267654,2105591572087077120
7267825,2105579477459036160
7267938,2105581264165456256
7267942,2105579752336961024
7267949,2105578893343495680
7268364,2105577583375895296
7268366,2105577587673479168
7268506,2105576518224006656
7268600,2102574065505060992
7268717,2102579837941119872
7268752,2102580593855378176
7268847,2102579425624267392
7268907,2102579494343755136
7269516,2102588771473167488
7270323,2102585816535374080
7270352,2102592340584585600
7270404,2102592379245456512
7270548,2102546680793452288
7270574,2102543828935133312
7270630,2102544133871659648
7270908,2102542317106706432
7271071,2102917491089501568
7271417,2102905740058690432
7271652,2102906388593762944
7272009,2102902716402716160
7272255,2102720850308887552
7272346,2102720987747848576
7272437,2102722568291787904
7272462,2102720163114130432
7272511,2102720094394655104
7272606,2102721503143943552
7272785,2102719097962294144
7273121,2102741290050418560
7273223,2102729508963059200
7273476,2102729062285970816
7273859,2102727172500440064
7273869,2102727172501126144
7273910,2102733597771563008
7273963,2102733563411834240
7274081,2102732944936573824
7276994,2102018193659017088
7277008,2102018193659019520
7281484,2125801076844986112
7281503,2125801076840714880
7281668,2125800973765804544
7281694,2125800905046331520
7281699,2125803000990413184
7281856,2125800011693193600
7282108,2125799015260809984
7282168,2125822551681620736
7282194,2125822586041363200
7282423,2125811109888793088
7282434,2125811109888793472
7282525,2125810319614791168
7282610,2125810663212195584
7282623,2125810663212197888
7282634,2125812346839402624
7282739,2125809971718086272
7282791,2125809735499280512
7282818,2125811281687526016
7282822,2125811281687524864
7282890,2125811350407022080
7282956,2125808189311076224
7283180,2125808601627993856
7283240,2125807742634527104
7283251,2125807639555307136
7283273,2125813893027736320
7283298,2125807433396881664
7283444,2125813515070618368
7283561,2125766510948537088
7283959,2125765720673932288
7284028,2125767747899203712
7284119,2125764930400669184
7284385,2125857701692660992
7284393,2125763659089725824
7284415,2125763452931298944
7284498,2125857598613456896
7284545,2125857392455020544
7284610,2125857903552641920
7284743,2125846328619319552
7284744,2125845503985566336
7284787,2125845435266087936
7284855,2125847565569918336
7285038,2125846672216728576
7285057,2125846775295948416
7285217,2125846942796126336
7285363,2125849936391916672
7285425,2125843820358481408
7285495,2125842995724759424
7285548,2125849043038733568
7285641,2125849386636126336
7285673,2125848562002390144
7285775,2077810280511645440
7285857,2077810692828531328
7285959,2077810795907783296
7286009,2077810486670122880
7286116,2077811238284119680
7286173,2077811410082955776
7286273,2077811517462349056
7286309,2077807944049526272
7286332,2077811448742875264
7286343,2077811070786301696
7286421,2077808047128781696
7286531,2077808352064443392
7286670,2077807566092491776
7286880,2077818969225170048
7286911,2077831239952281472
7287028,2077818801726978560
7287159,2077820859010966144
7287215,2077818423769903744
7287324,2077818148892005504
7287469,2077820313555604352
7287601,2077816804561621248
7287620,2077816495323907584
7287639,2077817427337605760
7287642,2077816843222031232
7287704,2077817392977883008
7287735,2077817152459709824
7287808,2077823092393991040
7288219,2077775508456903680
7288252,2077775645895884160
7288276,2077775680255637120
7288291,2077775577176411392
7288295,2077775474097189248
7288587,2077776023853061120
7288630,2077775783334074368
7288671,2077776161292029568
7288879,2077773343792707840
7288897,2077773240713480960
7288983,2077772587878445440
7289133,2078148449055300352
7289162,2077772381720061568
7289165,2077772343056269568
7289415,2078147482681635072
7289577,2078135461074212736
7292205,2077960359550768512
7292312,2077959985893799424
7292373,2077961600801791616
7292514,2077959023820985984
7292810,2077957988724168320
7293030,2077957855589925376
7293364,2077915726244538880
7293416,2077915661830006016
7293462,2077915760604277120
7293474,2077915661830011648
7294088,2077916486463847936
7294265,2077913359727690112
7294599,2078006886933919232
7294684,2078007024372888448
7294702,2078007436689766912
7294817,2077994998464462336
7294819,2078007161811876352
7294931,2078007333610604160
7295255,2077995960537244160
7295315,2077995990593317376
7295344,2077994414349006848
7295345,2077995926177521280
7295496,2077995853154364160
7295809,2077993108679060096
7295865,2077999018554079232
7295930,2077992249685600128
7296230,2077998434438577280
7296315,2077247227482172032
7296438,2077247876015217920
7296609,2077246643366640512
7296631,2077246677726386176
7296637,2077247566777572864
7296659,2077246677726385920
7296915,2077248155195174784
7296980,2077248185252863360
7297877,2077256057935234304
7298353,2077257191806850816
7298602,2077253893271777664
7298736,2077254443027607040
7298781,2077253618394082560
7298822,2077253274796498048
